label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
Others,205,223,66,71,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Crystal,538,258,28,59,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Crystal,526,302,40,63,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Crystal,325,281,58,42,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Sickle,437,2,35,15,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,521,0,42,26,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,473,45,63,42,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,405,180,48,51,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,455,223,53,45,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,382,281,56,57,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,440,291,60,48,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,396,360,64,55,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,280,404,58,31,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,291,371,62,30,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,284,339,67,35,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,95,163,77,56,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,48,118,37,55,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,208,33,42,51,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,65,39,45,43,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,90,70,49,58,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,30,39,25,71,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,30,2,42,27,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,84,2,54,59,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,147,1,54,33,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,197,2,58,23,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,243,1,45,22,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Sickle,325,101,52,38,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Sickle,258,207,68,40,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,193,180,53,38,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,36,320,38,69,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,34,350,59,48,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,167,414,65,37,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,165,194,38,59,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,152,377,52,43,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,83,431,28,20,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,31,396,28,43,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,289,240,47,48,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,338,233,53,40,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,521,382,40,50,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,375,409,77,41,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,435,424,87,23,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Others,113,426,45,23,FieldPos105_EDOF_RGB.tiff_02_01.png,566,483
Sickle,164,50,69,65,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Sickle,424,112,44,75,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Sickle,315,112,88,40,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Sickle,339,0,61,53,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Sickle,325,0,40,41,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Sickle,195,97,31,73,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Sickle,3,299,71,58,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Sickle,146,373,91,55,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Crystal,365,282,46,60,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Crystal,421,242,71,36,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Crystal,327,426,77,21,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Crystal,215,186,30,71,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Sickle,285,271,41,81,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Sickle,393,337,84,34,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Sickle,275,119,43,64,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Sickle,368,158,79,37,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,477,38,54,56,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,37,216,54,58,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,6,35,46,56,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,193,245,64,35,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,157,182,50,46,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,149,123,44,40,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,301,67,63,55,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,241,0,62,37,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,425,67,50,46,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,391,8,49,51,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,86,26,50,43,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,94,73,55,48,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,84,109,49,48,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,2,134,27,58,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,2,251,24,43,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,90,293,41,48,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,464,248,64,59,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,426,192,68,54,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Crystal,241,141,37,51,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Crystal,64,35,16,71,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,121,360,63,40,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,450,4,51,42,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,57,3,42,19,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,3,4,57,43,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,199,282,58,43,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Sickle,215,308,69,31,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,389,254,42,46,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,167,324,73,57,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,251,337,79,59,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,478,322,48,55,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,413,296,52,45,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,461,142,48,49,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,104,396,33,54,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,62,421,39,29,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Sickle,3,412,23,39,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Others,20,418,33,33,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Sickle,225,421,64,26,FieldPos105_EDOF_RGB.tiff_02_02.png,566,483
Sickle,125,188,93,27,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Sickle,300,346,48,69,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Sickle,327,237,46,55,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Sickle,171,75,69,42,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Crystal,160,389,58,42,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Sickle,34,172,79,57,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Crystal,48,428,58,52,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,504,375,58,45,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,500,160,53,48,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,293,109,55,51,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,122,45,58,51,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,51,291,59,51,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,70,355,55,49,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,120,446,67,34,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,373,426,58,53,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,368,370,58,49,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,541,225,25,54,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,218,101,63,57,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,122,215,53,52,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,492,428,54,53,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,461,197,54,57,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,413,217,39,46,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,388,124,39,39,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,475,83,62,38,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,540,111,24,63,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,475,30,55,46,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,183,33,44,48,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Sickle,32,32,45,19,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,245,250,46,58,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,283,167,54,48,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,339,199,42,36,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,254,319,46,58,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,203,210,53,50,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Others,30,248,15,51,FieldPos127_EDOF_RGB.tiff_01_01.png,566,483
Sickle,1,44,77,45,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Sickle,271,142,27,69,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Sickle,473,44,62,43,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Sickle,447,152,73,31,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Sickle,385,387,68,40,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Sickle,363,172,70,33,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Sickle,19,332,66,60,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,15,409,64,42,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Sickle,127,435,79,33,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,164,364,49,58,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,62,166,58,52,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,3,108,31,66,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,4,175,50,55,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,415,310,41,48,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,331,367,49,43,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,330,421,53,37,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,342,445,59,35,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,452,437,41,41,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,495,423,34,43,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,468,345,46,40,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,452,295,58,38,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,310,192,52,46,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,217,203,58,57,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,145,179,34,49,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,74,218,59,38,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,4,228,25,51,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,291,109,55,41,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,341,86,64,67,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,425,186,61,45,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,291,287,40,42,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,90,437,49,43,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,409,449,33,34,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,224,164,48,44,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Crystal,317,33,48,22,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Others,360,33,42,28,FieldPos127_EDOF_RGB.tiff_01_02.png,566,483
Sickle,25,239,86,67,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Sickle,225,372,100,41,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Sickle,288,275,83,42,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Sickle,458,49,74,51,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,461,404,73,50,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,457,270,52,61,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,125,1,61,27,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,419,1,68,55,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,402,172,51,58,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,508,234,55,65,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,42,24,52,46,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Crystal,298,123,67,33,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,33,61,39,61,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,73,116,41,40,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,76,163,49,36,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,149,142,41,58,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,221,186,55,51,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,218,125,54,46,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,349,203,48,51,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,475,170,42,49,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,517,152,46,56,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,372,47,70,58,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,401,92,72,39,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,350,367,53,54,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,344,341,50,29,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,341,294,58,51,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,150,350,61,68,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,108,417,63,29,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,57,338,49,51,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,109,205,39,46,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,153,206,43,52,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,249,250,42,42,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,281,233,53,41,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Sickle,178,246,58,36,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,133,296,65,58,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,233,301,53,51,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,175,287,48,49,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,78,285,49,53,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,262,154,58,38,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,33,392,20,51,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Others,33,334,22,54,FieldPos127_EDOF_RGB.tiff_02_01.png,566,483
Sickle,320,134,94,35,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Sickle,409,330,26,102,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Sickle,173,291,67,72,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Sickle,8,391,48,55,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Sickle,91,378,64,36,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Sickle,441,339,52,53,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Sickle,142,334,89,47,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Sickle,2,341,35,60,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Crystal,258,299,60,57,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Others,405,95,53,49,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Others,342,332,48,59,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Others,189,146,62,57,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Others,213,211,58,55,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Others,69,308,50,55,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Others,37,246,53,45,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Others,104,8,52,54,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Others,142,29,50,47,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Others,487,4,49,42,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Others,238,112,52,52,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Others,364,162,69,68,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Others,384,233,51,58,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Others,31,129,52,41,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Others,93,205,43,44,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Others,500,166,38,52,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Others,519,201,16,60,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Others,291,94,56,75,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Others,321,283,62,58,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Others,473,395,58,58,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Sickle,434,431,61,20,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Others,194,392,66,42,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Others,71,407,42,33,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Others,39,350,41,42,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Others,429,231,66,56,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Others,474,279,50,58,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Others,420,294,47,50,FieldPos127_EDOF_RGB.tiff_02_02.png,566,483
Sickle,374,350,99,31,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Sickle,487,124,53,76,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Sickle,65,197,74,65,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Sickle,311,77,60,64,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Sickle,30,160,32,51,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Sickle,100,35,61,58,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Sickle,264,458,37,22,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Sickle,480,32,69,42,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Sickle,404,35,70,40,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Others,379,145,58,55,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Sickle,468,352,79,34,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Others,106,344,55,59,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Others,423,192,55,42,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Others,191,78,35,37,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Others,400,417,38,64,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Others,234,327,56,57,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Others,179,338,58,59,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Others,106,140,65,61,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Sickle,91,62,53,51,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Others,111,90,50,59,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Others,204,44,59,47,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Others,342,179,63,56,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Others,403,243,59,64,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Others,447,285,50,53,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Others,495,303,50,48,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Others,471,392,51,48,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Others,493,431,65,47,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Others,262,33,61,45,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Others,225,92,37,54,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Others,266,121,49,43,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Others,158,32,43,36,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Others,254,58,57,57,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Others,367,449,37,31,FieldPos128_EDOF_RGB.tiff_01_01.png,566,483
Sickle,380,268,76,71,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Sickle,459,105,76,39,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Sickle,428,366,62,70,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Sickle,411,430,43,51,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Crystal,120,383,54,67,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Crystal,424,196,56,78,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Crystal,153,397,69,56,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Sickle,323,433,66,44,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Sickle,4,79,32,66,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Sickle,289,64,44,48,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Crystal,84,142,46,48,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,59,296,58,61,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,126,209,61,52,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,209,170,56,51,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,287,163,45,54,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,187,99,56,58,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,126,151,64,57,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,1,185,57,47,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,3,398,35,42,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,231,409,56,55,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,299,383,53,61,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,326,355,53,59,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,300,217,47,43,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,408,79,35,42,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,391,127,34,32,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,423,109,35,38,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,490,57,45,53,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,417,33,68,30,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,191,30,56,40,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,70,28,64,57,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,132,59,50,51,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,40,116,46,48,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,13,238,67,55,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,4,286,34,55,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,1,436,38,43,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,21,466,51,16,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,497,388,40,56,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,518,325,17,54,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,515,167,22,53,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,464,188,43,53,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,475,139,53,51,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,349,256,55,56,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,395,214,51,54,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,479,261,42,41,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,445,443,53,36,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Others,369,393,47,42,FieldPos128_EDOF_RGB.tiff_01_02.png,566,483
Sickle,336,198,109,75,FieldPos128_EDOF_RGB.tiff_02_01.png,566,483
Sickle,393,215,66,40,FieldPos128_EDOF_RGB.tiff_02_01.png,566,483
Sickle,380,173,74,39,FieldPos128_EDOF_RGB.tiff_02_01.png,566,483
Sickle,414,162,76,30,FieldPos128_EDOF_RGB.tiff_02_01.png,566,483
Sickle,296,335,50,81,FieldPos128_EDOF_RGB.tiff_02_01.png,566,483
Sickle,406,317,70,44,FieldPos128_EDOF_RGB.tiff_02_01.png,566,483
Sickle,139,184,72,35,FieldPos128_EDOF_RGB.tiff_02_01.png,566,483
Sickle,275,0,52,51,FieldPos128_EDOF_RGB.tiff_02_01.png,566,483
Sickle,86,31,58,69,FieldPos128_EDOF_RGB.tiff_02_01.png,566,483
Crystal,458,59,73,40,FieldPos128_EDOF_RGB.tiff_02_01.png,566,483
Others,69,126,57,55,FieldPos128_EDOF_RGB.tiff_02_01.png,566,483
Others,329,30,57,59,FieldPos128_EDOF_RGB.tiff_02_01.png,566,483
Others,36,0,54,42,FieldPos128_EDOF_RGB.tiff_02_01.png,566,483
Others,55,277,58,54,FieldPos128_EDOF_RGB.tiff_02_01.png,566,483
Others,242,24,57,45,FieldPos128_EDOF_RGB.tiff_02_01.png,566,483
Others,147,52,70,53,FieldPos128_EDOF_RGB.tiff_02_01.png,566,483
Others,120,8,58,58,FieldPos128_EDOF_RGB.tiff_02_01.png,566,483
